text	label
Arveavgift ved generasjonsskifte i familieeide bedrifter tapper bedriftene for egenkapital. Dette gjør bedriftene mindre økonomisk robuste, og gjør at bedriftene i mindre grad kan foreta investeringer for å sikre arbeidsplasser og fremtidig inntektsgrunnlag. Samtidig som Regjeringen inndrar arveavgift fra levedyktige bedrifter og svekker deres muligheter for ekspansjon, bruker Regjeringen 4,5 milliarder kr på Innovasjon Norge, som har som oppgave å gi økonomisk støtte til nye, innovative ideer som mangler kapital. Ser representanten Micaelsen paradokset i at staten årlig inndrar milliardbeløp fra konkurransedyktige og verdiskapende bedrifter som sikrer arbeidsplasser, samtidig som den samme staten sprøyter milliardbeløp inn i upløyde bedriftskonsepter gjennom Innovasjon Norge?	Arveavgift ved generasjonsskifte i familieeide bedrifter tapper bedriftene for egenkapital. Dette gjør bedriftene mindre økonomisk robuste, og gjør at bedriftene i mindre grad kan foreta investeringer for å sikre arbeidsplasser og fremtidig inntektsgrunnlag.
Arveavgift er betaling til staten når verdier innenfor samme familie overføres fra en generasjon til neste - på mange måter en skatt på død. Dette er nesten uten unntak verdier som er opparbeidet over tid, og som eieren har betalt skatt for å tilegne seg. Hadde en altså brukt opp pengene, hadde en sluppet denne avgiften. Mener representanten Micaelsen at dobbeltbeskatning er et akseptabelt prinsipp så lenge man har et overordnet samfunnsformål?	Arveavgift er betaling til staten når verdier innenfor samme familie overføres fra en generasjon til neste - på mange måter en skatt på død. Dette er nesten uten unntak verdier som er opparbeidet over tid, og som eieren har betalt skatt for å tilegne seg. Hadde en altså brukt opp pengene, hadde en sluppet denne avgiften. Mener representanten Micaelsen at dobbeltbeskatning er et akseptabelt prinsipp så lenge man har et overordnet samfunnsformål
Jeg vil oppfordre representanten Lundteigen til å gi noen signaler om håp for dem som gjerne vil overta en familieeiendom, f.eks. en hytte ved sjøen, bygd for 30-40 år siden da det var mulig for vanlige arbeidsfolk å skaffe seg en et måls tomt ved sjøen og med stor egeninnsats sette opp en hytte. Nå står de foran et generasjonsskifte og ser ikke muligheter til å overta, fordi de ser at dette nå er en hytte som verdsettes, som man kan se av annonser i avisen nesten hver dag, til 3-4-5-6 mill. kr. Det er ikke skatt etter evne å overta en slik med arveavgift internt i familien når det ikke flyter én krone i kontantstrøm, snarere tvert imot. Det er ikke skattetilpasning som er farlig her. Det eneste de kan gjøre, er å utsette til neste år å foreta den familieoverdragelsen. Kan representanten Lundteigen gi et signal om at det er hans syn som vil vinne fram, og ikke det synet SV har gitt uttrykk for her i salen i dag?	Det er ikke skatt etter evne å overta en slik med arveavgift internt i familien når det ikke flyter én krone i kontantstrøm, snarere tvert imot.
La meg først få si at det er avklart. Venstre har ingen programformulering om å fjerne arveavgift, men vi er veldig for en mer rettferdig arveavgift, særlig i de tilfellene hvor man ikke selger slik at det blir noen kontantstrøm å betale avgift av, men man tar vare på det som er - etter Venstres syn iallfall - en langsiktig verdi, nemlig at familier skal kunne sitte i generasjoner på familieeiendommer. Jeg forstår at det kan settes spørsmålstegn ved hva Lundteigen og Senterpartiet mener om det etter dagens debatt. Det vil høsten kunne avklare. Så vil jeg også gjøre det veldig klart at Venstre er for å beholde rentefradraget for lån bl.a. til hus og hytte. Jeg forstår at Lundteigen også i denne debatten har klart å skape usikkerhet om hva som vil skje med det framover.	Venstre har ingen programformulering om å fjerne arveavgift, men vi er veldig for en mer rettferdig arveavgift, særlig i de tilfellene hvor man ikke selger slik at det blir noen kontantstrøm å betale avgift av, men man tar vare på det som er - etter Venstres syn iallfall - en langsiktig verdi, nemlig at familier skal kunne sitte i generasjoner på familieeiendommer.
Det kunne vært spennende å være flue på veggen i de framtidige samtaler som finansministeren skal ha med Per Olaf Lundteigen, men vi får jo se hva som kommer ut av det. Arveavgiften er altså en av de mest upopulære avgiftene vi har her i kongeriket, og det er ganske interessant at flertallet, regjeringspartiene, i sine merknader i innstillingen faktisk sier at man er klar over at det er svakheter ved dagens utforming, og at det man skal gjøre i budsjettet i høst, går noe i retning av å gjøre arveavgiften mer rettferdig, for å øke oppslutningen om den. Aller først lurer jeg på: Ser finansministeren for seg at man skal lage et provenynøytralt system av dagens arveavgift, altså ønsker man fortsatt å ta inn like mye arveavgift som man gjorde for 2007-2008? Eller ser man for seg at man med de endringene man skal gjøre, faktisk skal kutte i arveavgiften? Hvordan ser finansministeren for seg at man skal klare å øke oppslutningen om arveavgiften, når så mange mennesker anser den som så urettferdig?	Arveavgiften er altså en av de mest upopulære avgiftene vi har her i kongeriket
Jeg er veldig glad for å få dette spørsmålet, for det er ingen i SV som har sagt at det er et mål for oss at arveavgiften som sådan skal bli høyere. Det som er målet for oss, er at vi skal ha en mer rettferdig innretning av arveavgiften, som jeg jo selv nå har vært inne på mange gode begrunnelser for. Det er en retning som alle tre regjeringspartiene er helt enige om. Når det gjelder spørsmålet om generasjonsskifte, og kanskje særlig på bedriftssiden, mener jeg at det er en problemstilling som man må ta hensyn til når man diskuterer arveavgift og hvordan en skal få til et rettferdig system. Så her er det to ting som må avveies, nemlig fordelingshensyn og hvordan man kan sikre at veldig mye av det som er norske småbedrifter, og som er familieeide bedrifter, har rimelige rammebetingelser. Så det er på dette området, som det er på veldig mange områder, litt ulike hensyn som skal avveies, og det har vi klart å gjøre før, og det kommer vi til å klare å gjøre igjen.	Det som er målet for oss, er at vi skal ha en mer rettferdig innretning av arveavgiften, som jeg jo selv nå har vært inne på mange gode begrunnelser for.
Finansministeren drar nok i sitt innlegg opp en bredere skattedebatt enn det som i og for seg ligger i de to forslag som er til behandling i dag. Men jeg har lyst til å minne om - og det er i og for seg det betryggende under dagens regjering - at det er to forhold som ligger fast når det gjelder skatt. Det er at skattereformen ligger fast, og det er at skattenivået pr. 2004 skal ligge fast. SV var vel utenfor skattereformen, men dette gjør jo at den retorikken vi hører om, skatt etter evne, tolket som økt progresjonsskatt på inntekt, ikke er mulig, så sant de to forholdene skal ligge fast. Derimot er det mulig å ta ut sin legning på formuesavgift og arveavgift, og det er det jeg frykter kan bli tilfellet. Mitt spørsmål er knyttet til følgende: Ser finansministeren at enkle familiehytter bygd og skaffet for en billig penge kommer opp i svimlende beløp, og at arveavgift, gjerne sammen med deling mellom søsken, kan føre til at slike hytter blir solgt, noe man egentlig ikke har et ønske om? Og ser hun også at nettopp det at slike eiendommer blir solgt, fører til at mange rikfolk får tak i flotte eiendommer som ellers ikke ville vært til salgs?	Ser finansministeren at enkle familiehytter bygd og skaffet for en billig penge kommer opp i svimlende beløp, og at arveavgift, gjerne sammen med deling mellom søsken, kan føre til at slike hytter blir solgt, noe man egentlig ikke har et ønske om?
Representanten Flåtten har jo ikke dekning i noe av det jeg har sagt, for å trekke noe slikt ut av denne debatten. Det representanten Flåtten har dekning for, er vårt ønske om å heve bunnfradragene i arveavgiften. Så har jeg sagt at jeg ikke ser for meg at samlet proveny fra arveavgiften skal økes, men jeg har ikke bundet meg til at vi skal holde forslagene innenfor en provenynøytral ramme, eller til noe i diskusjonen om hvordan vi skal beskatte det som er arv i forbindelse med næring. Jeg tror representanten Flåtten får holde seg til det jeg har sagt, hvis han skal delta i denne debatten videre framover, og det er et veldig klart signal om at vi ønsker å gjøre innretningen av arveavgiften mer rettferdig, men intet mer enn det. Det finnes det gode grunner for. Men til sjuende og sist har jeg lyst til å si at vi vet at det som dreier seg om eiendom, er veldig ulikt fordelt. Det er summen av formuesskatt og arveavgift, sammen med et rettferdig skattesystem elles, som kan gjøre at vi i sum kommer ut med rettferdighet.	Det er summen av formuesskatt og arveavgift, sammen med et rettferdig skattesystem elles, som kan gjøre at vi i sum kommer ut med rettferdighet.
Først ønsker jeg å uttrykke at det er positivt at Regjeringen har økt innsatsen når det gjelder forebyggende oljevernberedskap. Det er selvfølgelig viktig dersom uhellet skulle være ute. Langs vår langstrakte kyst ligger det mange vrak, og faktisk lekker det olje fra en del vrak. Kystverket anbefaler å tømme vrakene. Det gjelder bl.a. «Velheim» utenfor Florø og «Nordvard» i Mossesundet. Ifølge Kystverket står det på penger, som Regjeringen da ikke har bevilget. Vil statsråden sørge for at det blir bevilget penger, slik at en kan få tømt for olje disse vrakene som i dag ligger og lekker kontinuerlig?	Først ønsker jeg å uttrykke at det er positivt at Regjeringen har økt innsatsen når det gjelder forebyggende oljevernberedskap
Blant disse fem spørsmålene fra representanten Klungland velger jeg meg det med renten, for jeg tror at det er det viktigste. Jeg mener representanten Sanner fra Høyre med god grunn kritiserer Regjeringen for dette. De 14 renteøkningene vi nå har hatt, svir godt - ikke bare for enkeltpersoner, men også for næringslivet, som jeg påpekte i mitt innlegg. Det gjør at investeringskostnadene blir større, og da er det særlig viktig at man kan redusere andre kostnader for næringslivet. Og formuesskatten er en ren kostnad for eierne. Det må tas ut penger fra bedriftene for å betale denne. Det blir dyrere å drive virksomheten. Det blir mindre overskudd. Skatteinntektene minker, og grunnlaget for velferdsstaten minker. Det synes jeg er alvorlig, og det håper jeg at representanten Klungland også synes.	Og formuesskatten er en ren kostnad for eierne. Det må tas ut penger fra bedriftene for å betale denne. Det blir dyrere å drive virksomheten. Det blir mindre overskudd.
Her var det spørsmål med svært mange ingredienser, så jeg vil i første omgang i hvert fall prøve å holde meg til det som er temaet, nemlig formuesbeskatning på arbeidende kapital. Jeg hørte også hva komiteens leder, Reidar Sandal, sa om hvem som nyter godt av den skatteletten. Poenget her er at dette er en skattelette som bedriften får, den gjelder næringsformuen. Hvis vårt forslag skulle bli vedtatt, vet representanten Klungland meget godt at dersom man personlig tar ut midler, vil de bli skattlagt. Så jeg godtar faktisk ikke den premissen som både Klungland og Sandal hadde. Det er dette poenget vi prøver å få fram: Her sørger vi for et forslag som kan bidra til å skape grunnlag for mer verdiskaping og bedre rammevilkår for norsk næringsliv. I grunnen trodde jeg det også var et tema Arbeiderpartiet var opptatt av.	Her sørger vi for et forslag som kan bidra til å skape grunnlag for mer verdiskaping og bedre rammevilkår for norsk næringsliv.
Senterpartiet står ved sine programformuleringer, og en av dem er at Senterpartiet ikke ønsker formuesskatt på arbeidende kapital. Det som da er det sentrale, er hvordan vi utformer regelverket for formuesskatten framover. For å gjenta nok en gang: Premisset for formuesskatten er en ekstraskatt på en formue som gir deg en arbeidsfri inntekt. Det er hele rettferdighetsargumentet for formuesskatten. Det er det prinsippet man må ha med seg hele veien, og som er årsaken til at denne regjeringa har økt formuesansettelsene bl.a. på aksjer, noe som er helt riktig, samtidig som man har tatt den økte skatten som man da får inn på aksjer, til å øke bunnfradragene, som kommer alle til gode, uansett hvilke formuesobjekter man har.	Senterpartiet står ved sine programformuleringer, og en av dem er at Senterpartiet ikke ønsker formuesskatt på arbeidende kapital.
Eg veit ikkje kor god kontakt representanten Klungland har med næringslivet, eg vil tru kontakten er rimeleg bra. Eg kjenner ganske mange småbedriftseigarar - bønder, fiskarar osv. - og dei badar ikkje i luksus, men dei slit for å få kvardagen til å henga saman. Det er nettopp difor me har fått denne breie alliansen i næringslivet, frå NHO til Bondelaget. Det er jo nesten eit under i seg sjølv at ein kan få ein slik brei allianse. Dei ber om i alle fall å få sleppa formuesskatt på arbeidande kapital. Når dette fell saman med det synet som Kristeleg Folkeparti har hatt i mange, mange år, skulle det berre mangla at me ikkje fremja eit slikt forslag. Me meiner faktisk dette er eit godt verkemiddel, som ville vera med på å styrkja eigarskap, bedrifter osv. For å seia det slik: Me er litt skuffa, for me hadde trudd at dette var eit kompromiss som Regjeringa og regjeringspartia kanskje ville gripa.	Dei ber om i alle fall å få sleppa formuesskatt på arbeidande kapital. Når dette fell saman med det synet som Kristeleg Folkeparti har hatt i mange, mange år, skulle det berre mangla at me ikkje fremja eit slikt forslag.
I hele forrige periode, da Høyre satt ved makten, økte forskjellene. Det første Høyre gjorde da de kom til makten, var å bruke 1,5 milliarder kr på skattelette til de aller rikeste. Høyre går til valg på å sørge for 12 milliarder kr i skattelette, hvorav 6 milliarder kr skal gå til de 2,5 pst. rikeste her i landet. Altså: Helt topp! Høyre driver målrettet omfordelingspolitikk fra folk flest til de aller rikeste. Det er en politikk som jeg bare må si at jeg ikke vil stå for i det hele tatt, og den politikken har jeg tenkt å bekjempe med hele mitt hjerte og all min kraft. I løpet av denne perioden har vi sørget for et kjempeløft i bostøtten, vi har sørget for å øke alle de minste trygdene opp mot to ganger grunnbeløpet, som altså er mer enn 140 000 kr og blir mer til neste år. Vi har sørget for en økt satsing på utleieboliger. Det er 43 000 flere utleieboliger. Det er færre mennesker som er sosialhjelpsmottakere, og vi har mindre forskjeller mellom rike og fattige i Norge. Når vi tar oppsummeringen av hele politikken og konsekvensene av denne når vi får rapportene om to års tid, vil vi se at dette var en periode da vi bekjempet forskjeller. Men det er klart at vi skal fortsette å bekjempe fattigdom i tiden som kommer.	Vi har sørget for en økt satsing på utleieboliger. Det er 43 000 flere utleieboliger.
Eg skal vera veldig forsiktig og ikkje hovera og vera overlegen, men eg føler eit visst behov for å orientera om korleis skattesystemet verkar, for det er ein gong slik at formuesskatten må ein betala anten ein har inntekter eller ikkje. Mange av dei småbedriftseigarane - bønder, fiskarar osv. - som eg kjenner, har ikkje alltid eit overskot i drifta si. Så det å fjerna formuesskatten på arbeidande kapital er eit så treffsikkert og godt verkemiddel at eg framleis slit med å skjøna at ikkje regjeringspartia kasta seg over dette og sa: Yes, dette er bra, dette gjer me!	Så det å fjerna formuesskatten på arbeidande kapital er eit så treffsikkert og godt verkemiddel at eg framleis slit med å skjøna at ikkje regjeringspartia kasta seg over dette og sa: Yes, dette er bra, dette gjer me!
Bare helt kort på slutten av debatten: Jeg tror spørsmålet til representanten Holmås etter dødslisten over de tusen bedriftene som er mest utsatt i forhold til formuesskatten og kanskje andre rammebetingelser, er akkurat like lite relevant som å løpe rundt med listen over de hundre rikeste i landet, som jeg oppfatter at SV er opptatt av. Så vil jeg gjerne si at jeg synes det er fint på slutten av en slik debatt at saksordføreren faktisk berømmer den forrige regjeringen for dens rettferdighet i skattepolitikken, som jeg oppfatter er det viktigste for representanten Holmås, for han sier at det største bidraget fra denne regjeringen til den rettferdighet de ønsker i skattepolitikken, er at de gjeninnførte skatt på aksjeutbytte. Det forholder seg jo slik at skatt på aksjeutbytte var en del av den nye skattereformen som ble lagt til grunn og gjennomført i forrige periode. Riktignok ble det effektuert fra skatteåret 2006 under denne regjeringen, men det var vår regjering som hadde det i sin reform. Men - og det bør man også legge til - forutsetningen var selvsagt at vi etter hvert skulle avvikle formuesskatten. Så det er en halv rettferdighet representanten Holmås snakker om å innføre.	Men - og det bør man også legge til - forutsetningen var selvsagt at vi etter hvert skulle avvikle formuesskatten.
Eg har ikkje på noko tidspunkt karakterisert Kristeleg Folkeparti sitt opplegg på dette feltet som eit usosialt grep. Det er rett at det er gjort endringar på dette feltet for 2008. Det kjem nok i hovudsak av den heilt ekstraordinære situasjonen ein har på arbeidsmarknaden, med ekstremt låg arbeidsløyse, no nede i 1,5 pst., rekna som registrert arbeidsløyse. Men lat meg seie at eg er faktisk veldig oppteken av - det hovudsignalet vil eg gi - at dagpengeordninga skal vi ikkje tukle med, den skal vi ikkje røre ved i utrengsmål. Det er viktig å halde oppe eit nettverk, ei moglegheit for tryggleik for dei som slit med å vere inne på arbeidsmarknaden. Derfor ligg det mitt hjarte nær å ikkje gå inn på noka svekking på dette feltet. Det vil eg tru representanten Syversen og eg kan stå skulder ved skulder om i tida som kjem.	Men lat meg seie at eg er faktisk veldig oppteken av - det hovudsignalet vil eg gi - at dagpengeordninga skal vi ikkje tukle med, den skal vi ikkje røre ved i utrengsmål. Det er viktig å halde oppe eit nettverk, ei moglegheit for tryggleik for dei som slit med å vere inne på arbeidsmarknaden. Derfor ligg det mitt hjarte nær å ikkje gå inn på noka svekking på dette feltet.
Jeg er nå av den oppfatning, jeg, at landet er tjent med en regjering med statsråder som er i stand til å sove om natta og være våken om dagen. Dessverre ser det ikke ut til at det er situasjonen for noen av dagens statsråder. Mitt spørsmål til lederen av finanskomiteen går på det som har blitt dette reviderte nasjonalbudsjetts tydeligste profil, nemlig økning av bensin- og dieselavgiftene på henholdsvis 5 og 10 øre. Det er i samsvar med det en i klimaforliket avtalte skulle skje på statsbudsjettet for 2009, i en helhet hvor en viste at penger ble brukt til riktige klimatiltak, som ny teknologi og kollektivsatsing. Regjeringen valgte å løsrive dette, og det har selvsagt fått stor oppmerksomhet. Faktorenes orden er ikke likegyldig i politikken. Jeg har lest i avisene at representanten Sandal var meget kritisk og gav andre råd til Regjeringen, og han har brukt sin rolle og makt i finanskomiteen til å pynte på dette med 100 mill. kr til kollektivsatsing - det er bra. Er det andre ting lederen i finanskomiteen gjerne skulle sett hadde kommet som en del av klimaforliket, sammen med avgiftsøkningen?	Jeg har lest i avisene at representanten Sandal var meget kritisk og gav andre råd til Regjeringen, og han har brukt sin rolle og makt i finanskomiteen til å pynte på dette med 100 mill. kr til kollektivsatsing - det er bra.
Lars Sponheim seier ofte fornuftige ting, og eg kan slutte meg til det generelle synspunktet som han hadde innleiingsvis, at òg politikarar bør sove om natta og vere vakne om dagen. Det prinsippet prøver eg å arbeide etter òg. Men eg er ueinig med representanten Sponheim i at den tydelegaste profilen i revidert budsjett er å auke drivstoffavgiftene. Det er berre ein bitte liten del av budsjettforslaget, dessutan eit forslag som representanten Sponheim og resten av dei tidlegare regjeringspartia har slutta seg til. Eg vil minne om at dei viktigaste profilane i dette budsjettforslaget er å gi meir pengar til helse og omsorg - i milliardklassen - gi meir pengar til satsing på klima og bistand, som eg nemnde, med 225 mill. kr, og, ikkje minst, å satse på å styrkje kollektivtilbodet rundt om i heile landet. Det er dei viktigaste profilane. Det meiner eg vi ikkje kan tape av syne, sjølv om den politiske og mediemessige støyen har vore størst rundt drivstoffprisane.	Eg vil minne om at dei viktigaste profilane i dette budsjettforslaget er å gi meir pengar til helse og omsorg - i milliardklassen - gi meir pengar til satsing på klima og bistand, som eg nemnde, med 225 mill. kr, og, ikkje minst, å satse på å styrkje kollektivtilbodet rundt om i heile landet.
Hvis representanten Holmås hadde hørt hva jeg faktisk sa i mitt innlegg, hadde han hørt at jeg sa at dette er en revisjon av budsjettet. Det betyr at de forslagene Fremskrittspartiet fremmer nå, tar utgangspunkt i nettopp det, og ikke tar omkamper på alle områder. Det betyr bl.a. at det vi gjør med hensyn til drivstoffavgiftene, er å ta utgangspunkt i hva Regjeringen selv sa mest sannsynlig skulle være pumpeprisen da den la fram statsbudsjettet og man vedtok det i denne salen i slutten av november i fjor. Da sa man at ut fra den oljeprisen Regjeringen forutsatte, skulle pumpeprisen være på rundt 11 kr. Det tar vi høyde for nå, når vi ser at det går i gal retning og folk flest opplever en betydelig innstramming i sin økonomi på grunn av høye drivstoffavgifter. Så dette er bare et skritt på veien. For Fremskrittspartiet er det helt klart at vi ønsker betydelige kutt i de skatter og avgifter som regjeringspartiene gladelig tar inn fra det norske folk og fra norske bilister gjennom skyhøye drivstoffavgifter, gjennom årsavgift, gjennom engangsavgifter, gjennom bompenger. Man tar inn 40, 50, 60 milliarder kr i året, og gir bare en fjerdedel tilbake til veiformål. Det er en utvikling Fremskrittspartiet ikke støtter, og vi vil gå i motsatt retning. Men dette konkrete forslaget er basert på at dette er et revidert budsjett.	For Fremskrittspartiet er det helt klart at vi ønsker betydelige kutt i de skatter og avgifter som regjeringspartiene gladelig tar inn fra det norske folk og fra norske bilister gjennom skyhøye drivstoffavgifter, gjennom årsavgift, gjennom engangsavgifter, gjennom bompenger.
Jeg vet ikke om Christian Tybring-Gjedde har fått med seg at det er flyktningenes dag i verden i dag? - Nei, det har han ikke. Det er altså slik at antallet flyktninger på kloden øker, antall flyktninger går opp, rett og slett av én enkelt grunn, og det er at en del av de konfliktene som finnes i verden i dag, blir råere og hardere. Det gjør at flere mennesker drives på flukt. Det er klart at hvis en ikke tenker på hva som er den reelle situasjonen i verden i dag når en vurderer hvor mange flyktninger Norge bør ta imot, ender man fort opp med en type kalkulator- og regnestykkeprinsipp som utelukkende sier: Her kommer det flere flyktninger, så her må det være noe galt. Det er altså slik at det er noe galt med verden på en del områder. Jeg er stolt over at vi i Norge fører en anstendig flyktning- og asylpolitikk, og har gjort det mer nå enn man gjorde under den forrige regjeringen, som hadde innstramming som sitt eneste formål og tanke, godt støttet av Fremskrittspartiet. Det å ta vare på mennesker som er på flukt fra kriger i verden, der vi også har soldater selv, er ekstremt viktig for solidaritet og for menneskeverd.	Jeg er stolt over at vi i Norge fører en anstendig flyktning- og asylpolitikk, og har gjort det mer nå enn man gjorde under den forrige regjeringen, som hadde innstramming som sitt eneste formål og tanke, godt støttet av Fremskrittspartiet. Det å ta vare på mennesker som er på flukt fra kriger i verden, der vi også har soldater selv, er ekstremt viktig for solidaritet og for menneskeverd.
Bostøtteordningen er en kjempeviktig ordning, der det i dag er en del ulemper og trøbbel på grunn av at hvis man er trygdet, har man muligheten til å få bostøtte, men hvis man har arbeidsinntekt som er like lav, får man det ikke. Derfor har Regjeringen nå en gjennomgang av bostøtteordningen, og vi ser på det. Vi vil komme tilbake med en vurdering av bostøtteordningen i forbindelse med de ordinære budsjettbehandlingene, altså i budsjettet til høsten. Vi får ta en ordentlig diskusjon da, og så får vi se om Hans Olav Syversen er fornøyd med den jobben vi gjør der, eller om han ikke er det. Magnhild Meltveit Kleppa, som kommunalminster, har vært klokkeklar på at når det gjelder boligpolitikken, både bostøtteordningen og utleieboliger, er det grep som må tas, og hun har satt det som sin prioritet nr. én på dagsordenen. Så får vi se.	Bostøtteordningen er en kjempeviktig ordning, der det i dag er en del ulemper og trøbbel på grunn av at hvis man er trygdet, har man muligheten til å få bostøtte, men hvis man har arbeidsinntekt som er like lav, får man det ikke. Derfor har Regjeringen nå en gjennomgang av bostøtteordningen, og vi ser på det.
Ja, vi får se. Mens representanten Holmås har stått på talerstolen, skytes det seismikk utenfor Lofoten og Vesterålen, basert på bevilgninger fremmet av denne regjering og SVs partileder som finansminister. Etter at denne seismikkundersøkelsen er kommet i gang, har det kommet opp mye mer informasjon om usikkerheten om konsekvensene. Fiskerne - som har fisket der i generasjoner - er jaget på land, for å skape ro for denne olje- og gassaktiviteten. Venstre fremmer forslag, selvsagt om å kutte pengene til dette, men kanskje viktigere er et forslag som kommer til behandling senere i dag om at man med øyeblikkelig virkning stanser seismikkskyting inntil konsekvensene for fisk og fiskerier og framtiden er utredet. Vil SV støtte det forslaget når det kommer til votering i ettermiddag?	Venstre fremmer forslag, selvsagt om å kutte pengene til dette, men kanskje viktigere er et forslag som kommer til behandling senere i dag om at man med øyeblikkelig virkning stanser seismikkskyting inntil konsekvensene for fisk og fiskerier og framtiden er utredet.
Det kommer vi ikke til å gjøre. Denne saken har jo vært behandlet av Regjeringen som den rette instans på de forskjellige nivåer i vurderingen av dette. Men jeg tror Lars Sponheim vet godt - og han kan være ganske trygg på det - at når det gjelder oljeutvinning og oljeboring utenfor Lofoten, kommer vi til å være knallharde på å sørge for at vi får stoppet det, og vi vil sørge for å videreføre det moratoriet som vi har fått til i forhold til vernesonene utenfor både Lofoten og Vesterålen. I forlengelsen av denne debatten som har vært om seismikkskyting, er det gledelig å oppleve at flertallet av befolkningen i hele landet - ikke minst flertallet i Nord-Norge - støtter opp om det standpunktet som både SV og Venstre har stått sammen om, nemlig at vi ikke skal ha noen oljeboring utenfor Lofoten og Vesterålen. Her vet vi at det kommer nye runder etter valget neste år. Her skal vi stå skulder ved skulder for å sørge for at dette blir politikken videre også.	Men jeg tror Lars Sponheim vet godt - og han kan være ganske trygg på det - at når det gjelder oljeutvinning og oljeboring utenfor Lofoten, kommer vi til å være knallharde på å sørge for at vi får stoppet det, og vi vil sørge for å videreføre det moratoriet som vi har fått til i forhold til vernesonene utenfor både Lofoten og Vesterålen.
Venstre meiner tydelegvis at det burde ha vore sett i gang fleire tiltak for å auke tilgangen på arbeidskraft - dette trass i at Regjeringa har gjennomført ei rekkje tiltak for å få personar som er i utkanten av arbeidsmarknaden, over i jobb og for å gjere arbeidsinnvandringa enklare. Arbeidsløysa er no heldigvis rekordlåg. Det gjer det mogleg for personar med svak tilknyting til arbeidsmarknaden å få eit betre fotfeste. Regjeringspartia har, som representanten Sponheim er veldig klar over, gått inn for å gjere ein svært høg innsats når det gjeld arbeidsmarknadstiltak. Spørsmålet mitt til Venstre sin leiar er derfor: Korleis kan Venstre forklare at partiet vil gjere eit større kutt i løyvingane til arbeidsmarknadstiltak? Ein slik operasjon vil nemleg gjere det endå vanskelegare å skaffe meir arbeidskraft i landet vårt.	Regjeringspartia har, som representanten Sponheim er veldig klar over, gått inn for å gjere ein svært høg innsats når det gjeld arbeidsmarknadstiltak.
La meg si: Forvaltningsplanen har vært bra for en ting, og det er å sette på vent en del områder som man kunne frykte kunne komme til tidlig utbygging. Forvaltningsplanen og tankegangen rundt den har én stor feil etter Venstres syn, og det er at den opererer med grønt lys: utbygging nå, eller gult lys: vi får undersøke og vente på ny teknologi. Venstre kommer til å jobbe for at det i tillegg til det også skal være rødt lys: Noen områder må varig vernes for olje- og gassaktivitet, på samme måte som vi har gjort for en god del arealer i landområdene. Hvis vi får gjennomslag for den type tankegang, som jeg og Venstre mener er nødvendig, vil det som står først i køen for å få varig vern - og da har vi ikke behov for å vite hva som måtte være av olje- og gassressurser, det er faktisk bare plagsomt når vi skal ha varig vern i de områdene - være områdene utenfor Lofoten og Vesterålen, og jeg vil også gjerne tilføye områdene utenfor Mørekysten, hvor så mye av den verdifulle silda vår gyter. Det bør varig vernes, og den olje og gass som måtte være der, bør ikke tas opp, ganske enkelt. Så er det andre områder - også i nord - som bør åpnes for olje- og gassaktivitet.	Så er det andre områder - også i nord - som bør åpnes for olje- og gassaktivitet.
La meg si: Forvaltningsplanen har vært bra for en ting, og det er å sette på vent en del områder som man kunne frykte kunne komme til tidlig utbygging. Forvaltningsplanen og tankegangen rundt den har én stor feil etter Venstres syn, og det er at den opererer med grønt lys: utbygging nå, eller gult lys: vi får undersøke og vente på ny teknologi. Venstre kommer til å jobbe for at det i tillegg til det også skal være rødt lys: Noen områder må varig vernes for olje- og gassaktivitet, på samme måte som vi har gjort for en god del arealer i landområdene. Hvis vi får gjennomslag for den type tankegang, som jeg og Venstre mener er nødvendig, vil det som står først i køen for å få varig vern - og da har vi ikke behov for å vite hva som måtte være av olje- og gassressurser, det er faktisk bare plagsomt når vi skal ha varig vern i de områdene - være områdene utenfor Lofoten og Vesterålen, og jeg vil også gjerne tilføye områdene utenfor Mørekysten, hvor så mye av den verdifulle silda vår gyter. Det bør varig vernes, og den olje og gass som måtte være der, bør ikke tas opp, ganske enkelt. Så er det andre områder - også i nord - som bør åpnes for olje- og gassaktivitet.	Hvis vi får gjennomslag for den type tankegang, som jeg og Venstre mener er nødvendig, vil det som står først i køen for å få varig vern - og da har vi ikke behov for å vite hva som måtte være av olje- og gassressurser, det er faktisk bare plagsomt når vi skal ha varig vern i de områdene - være områdene utenfor Lofoten og Vesterålen, og jeg vil også gjerne tilføye områdene utenfor Mørekysten, hvor så mye av den verdifulle silda vår gyter. Det bør varig vernes, og den olje og gass som måtte være der, bør ikke tas opp, ganske enkelt.
I valgkampen 2005 var vi alle vitne til at fattigdomsbekjempelse var en av hovedsakene til bl.a. Sosialistisk Venstreparti. Nå var jo finansministeren inne på det, men når vi står her i dag, kan vi si at lite er gjort, selv om finansministeren er fra SV. Tvert imot ser vi gang på gang avgiftsøkninger, som uten tvil går ut over dem som har stram økonomi. Jeg lurer på om finansministeren mener at enda en økning i f.eks. matmomsen og økning i drivstoffavgiftene ikke kommer til å ramme dem som har dårlig råd.	Tvert imot ser vi gang på gang avgiftsøkninger, som uten tvil går ut over dem som har stram økonomi. Jeg lurer på om finansministeren mener at enda en økning i f.eks. matmomsen og økning i drivstoffavgiftene ikke kommer til å ramme dem som har dårlig råd.
